"method.set"	"coverage.set"	"smaller.set"	"bigger.set"	"truemean.set"	"bootmean.set"	"n.set"	"B.set"	"round.set"	"difference.set"	"length.set"	"distribution.set"
2	0.54	0	0.04	9.888	9.14147954677427	50	10	100	0.746520453225726	-3.96800547078316	"normal"
3	0.58	0	0	9.888	9.50577712720003	50	10	100	0.382222872799971	-2.56276851500831	"normal"
1	0.57	0	0.02	9.888	9.10637517162801	50	10	100	0.781624828371994	-2.92756923958138	"normal"
2	0.55	0	0.04	9.888	9.54969071797489	50	10	100	0.338309282025106	-2.0360601046204	"normal"
3	0.59	0	0	9.888	9.86870547844495	50	10	100	0.0192945215550484	-2.99233678717242	"normal"
1	0.58	0	0.02	9.888	9.74516311326599	50	10	100	0.142836886734008	-1.79230199826433	"normal"
2	0.56	0	0.04	9.888	8.90557590535532	50	10	100	0.982424094644681	-2.81327769260389	"normal"
3	0.6	0	0	9.888	9.48665126952408	50	10	100	0.401348730475915	-2.73342918603225	"normal"
1	0.59	0	0.02	9.888	9.22256093918874	50	10	100	0.665439060811256	-2.88995384599518	"normal"
2	0.57	0	0.04	9.888	8.99938427786565	50	10	100	0.888615722134347	-3.00964507174183	"normal"
3	0.61	0	0	9.888	9.65268048350829	50	10	100	0.23531951649171	-3.40593398050248	"normal"
1	0.6	0	0.02	9.888	9.31234807471112	50	10	100	0.575651925288875	-2.73201798902587	"normal"
2	0.58	0	0.04	9.888	9.16298958374652	50	10	100	0.725010416253481	-2.32502692249917	"normal"
3	0.61	0	0.01	9.888	8.53558386473546	50	10	100	1.35241613526454	-2.28060292337278	"normal"
1	0.61	0	0.02	9.888	9.83913705287875	50	10	100	0.0488629471212487	-3.21401137068948	"normal"
2	0.59	0	0.04	9.888	9.18464249457178	50	10	100	0.703357505428217	-2.3824794196948	"normal"
3	0.62	0	0.01	9.888	9.86599455666953	50	10	100	0.0220054433304693	-3.43530168153201	"normal"
1	0.62	0	0.02	9.888	9.22059477790205	50	10	100	0.667405222097946	-2.56742843779762	"normal"
2	0.6	0	0.04	9.888	9.36820688782185	50	10	100	0.519793112178148	-2.01469811056124	"normal"
3	0.63	0	0.01	9.888	9.08640993965421	50	10	100	0.801590060345786	-4.4809019602369	"normal"
1	0.63	0	0.02	9.888	9.09197846648021	50	10	100	0.79602153351979	-3.50156687814865	"normal"
2	0.61	0	0.04	9.888	9.07635548552662	50	10	100	0.811644514473381	-3.314364049922	"normal"
3	0.64	0	0.01	9.888	9.34819562842032	50	10	100	0.539804371579685	-3.78928488824055	"normal"
1	0.64	0	0.02	9.888	9.40692514679615	50	10	100	0.481074853203847	-2.83689558217019	"normal"
2	0.62	0	0.04	9.888	9.19999623348122	50	10	100	0.688003766518785	-2.22246084922224	"normal"
3	0.65	0	0.01	9.888	9.60410652276973	50	10	100	0.283893477230272	-3.66695131945553	"normal"
1	0.65	0	0.02	9.888	9.20542660207799	50	10	100	0.682573397922006	-2.7459673969963	"normal"
2	0.63	0	0.04	9.888	9.25397873402816	50	10	100	0.634021265971839	-2.96378443824277	"normal"
3	0.65	0	0.02	9.888	8.48591591706503	50	10	100	1.40208408293497	-2.5509790345839	"normal"
1	0.66	0	0.02	9.888	9.36124132382704	50	10	100	0.526758676172964	-3.17608642724034	"normal"
2	0.63	0	0.04	9.888	NA	50	10	100	NA	0	"normal"
3	0.66	0	0.02	9.888	9.87101623441862	50	10	100	0.0169837655813776	-3.46436267387934	"normal"
1	0.67	0	0.02	9.888	9.0240188247083	50	10	100	0.863981175291702	-3.40637953040439	"normal"
2	0.64	0	0.04	9.888	9.20417960337411	50	10	100	0.683820396625892	-4.39010940196817	"normal"
3	0.67	0	0.02	9.888	9.17857645400309	50	10	100	0.709423545996907	-2.3124125478674	"normal"
1	0.68	0	0.02	9.888	9.44175850696507	50	10	100	0.446241493034927	-3.35325214187381	"normal"
2	0.65	0	0.04	9.888	9.21072028088003	50	10	100	0.677279719119966	-2.09443277383835	"normal"
3	0.68	0	0.02	9.888	9.00902577701561	50	10	100	0.878974222984391	-3.37681070970356	"normal"
1	0.69	0	0.02	9.888	9.35055558988477	50	10	100	0.537444410115231	-3.2491858081435	"normal"
2	0.66	0	0.04	9.888	9.18150323226555	50	10	100	0.706496767734452	-2.1276058214688	"normal"
3	0.69	0	0.02	9.888	9.20753252962297	50	10	100	0.68046747037703	-3.85186217795872	"normal"
1	0.7	0	0.02	9.888	10.3076052559145	50	10	100	-0.419605255914465	-3.20514886149783	"normal"
2	0.67	0	0.04	9.888	9.49156033658029	50	10	100	0.396439663419708	-3.0282325568539	"normal"
3	0.7	0	0.02	9.888	9.39126903716405	50	10	100	0.496730962835954	-2.5122945661951	"normal"
1	0.71	0	0.02	9.888	9.14962213094839	50	10	100	0.738377869051613	-2.30805488749574	"normal"
2	0.68	0	0.04	9.888	9.29702138201225	50	10	100	0.590978617987753	-2.85907247155627	"normal"
3	0.71	0	0.02	9.888	8.94784357881563	50	10	100	0.940156421184369	-2.60820641356186	"normal"
1	0.72	0	0.02	9.888	9.17102949192535	50	10	100	0.716970508074651	-3.15101979808458	"normal"
2	0.69	0	0.04	9.888	9.32581987264284	50	10	100	0.562180127357164	-3.54663091714197	"normal"
3	0.72	0	0.02	9.888	9.77643089916536	50	10	100	0.111569100834636	-2.91984096964578	"normal"
1	0.73	0	0.02	9.888	9.21037735292771	50	10	100	0.677622647072294	-2.63580580041413	"normal"
2	0.7	0	0.04	9.888	9.24218542385807	50	10	100	0.645814576141925	-1.96926564135446	"normal"
3	0.73	0	0.02	9.888	8.94973999561651	50	10	100	0.938260004383485	-2.60512045121496	"normal"
1	0.74	0	0.02	9.888	9.24253453933406	50	10	100	0.645465460665941	-2.65591839696965	"normal"
2	0.71	0	0.04	9.888	9.177311294095	50	10	100	0.710688705904998	-3.10302050212489	"normal"
3	0.74	0	0.02	9.888	9.88614792239767	50	10	100	0.00185207760232586	-4.06089927702192	"normal"
1	0.75	0	0.02	9.888	9.53239325307179	50	10	100	0.355606746928213	-2.69932984401632	"normal"
2	0.72	0	0.04	9.888	9.04400103406326	50	10	100	0.843998965936738	-3.23324876806426	"normal"
3	0.75	0	0.02	9.888	9.69039397455923	50	10	100	0.197606025440773	-2.67109686492108	"normal"
1	0.76	0	0.02	9.888	9.01034041102101	50	10	100	0.877659588978991	-2.43092184121594	"normal"
2	0.72	0	0.05	9.888	9.02777933679909	50	10	100	0.860220663200913	-1.1406479934172	"normal"
3	0.76	0	0.02	9.888	8.78190299188724	50	10	100	1.10609700811276	-3.52856436674975	"normal"
1	0.77	0	0.02	9.888	9.80899721299845	50	10	100	0.0790027870015493	-4.42885564048287	"normal"
2	0.73	0	0.05	9.888	9.7456919227006	50	10	100	0.142308077299404	-4.04088131338839	"normal"
3	0.77	0	0.02	9.888	9.46154009494844	50	10	100	0.426459905051555	-2.32572962564461	"normal"
1	0.78	0	0.02	9.888	9.43315594494898	50	10	100	0.454844055051018	-3.09229166944735	"normal"
2	0.74	0	0.05	9.888	9.02469465781197	50	10	100	0.863305342188028	-3.50461781459506	"normal"
3	0.78	0	0.02	9.888	9.97183135159411	50	10	100	-0.0838313515941138	-1.88348329260836	"normal"
1	0.79	0	0.02	9.888	9.73974016903913	50	10	100	0.148259830960873	-3.63662583093436	"normal"
2	0.75	0	0.05	9.888	9.14104321620889	50	10	100	0.746956783791115	-3.65632743142322	"normal"
3	0.79	0	0.02	9.888	8.96949600839794	50	10	100	0.918503991602059	-2.81551725826851	"normal"
1	0.8	0	0.02	9.888	9.37626045088909	50	10	100	0.511739549110912	-3.61250226064255	"normal"
2	0.76	0	0.05	9.888	9.33303455007987	50	10	100	0.554965449920131	-2.21119010390064	"normal"
3	0.8	0	0.02	9.888	9.14392109616277	50	10	100	0.744078903837231	-3.00962760388065	"normal"
1	0.81	0	0.02	9.888	8.7903956296235	50	10	100	1.0976043703765	-2.33137766706477	"normal"
2	0.77	0	0.05	9.888	9.34620194119151	50	10	100	0.541798058808492	-1.77252659828952	"normal"
3	0.81	0	0.02	9.888	9.02320319446836	50	10	100	0.864796805531638	-3.41608555012759	"normal"
1	0.82	0	0.02	9.888	9.27807406234497	50	10	100	0.609925937655033	-2.68844951229275	"normal"
2	0.78	0	0.05	9.888	9.2381205010948	50	10	100	0.649879498905202	-1.51556404662024	"normal"
3	0.82	0	0.02	9.888	9.42185594581797	50	10	100	0.466144054182033	-3.09553414255177	"normal"
1	0.83	0	0.02	9.888	9.30659253153665	50	10	100	0.581407468463349	-3.72677356250631	"normal"
2	0.79	0	0.05	9.888	9.16318991056083	50	10	100	0.724810089439167	-3.35556773947291	"normal"
3	0.83	0	0.02	9.888	9.03632939239822	50	10	100	0.851670607601781	-4.07576301850364	"normal"
1	0.84	0	0.02	9.888	9.31564512251204	50	10	100	0.572354877487962	-2.69982746801978	"normal"
2	0.8	0	0.05	9.888	8.92564382872603	50	10	100	0.962356171273967	-2.89629458934045	"normal"
3	0.84	0	0.02	9.888	8.53233540788821	50	10	100	1.35566459211179	-2.31500170066542	"normal"
1	0.85	0	0.02	9.888	8.749777327616	50	10	100	1.138222672384	-2.43683922796333	"normal"
2	0.81	0	0.05	9.888	8.99579991635928	50	10	100	0.89220008364072	-2.41206924655499	"normal"
3	0.85	0	0.02	9.888	8.94846395862578	50	10	100	0.93953604137422	-2.286060563579	"normal"
1	0.86	0	0.02	9.888	9.70529230943903	50	10	100	0.182707690560971	-2.17304661617493	"normal"
2	0.82	0	0.05	9.888	9.32754387936507	50	10	100	0.560456120634928	-3.25078559235419	"normal"
3	0.86	0	0.02	9.888	9.44858104181706	50	10	100	0.439418958182936	-1.86315054779457	"normal"
1	0.87	0	0.02	9.888	9.52023816503287	50	10	100	0.367761834967132	-2.9582520484983	"normal"
2	0.82	0	0.06	9.888	9.17298774639272	50	10	100	0.715012253607281	-0.727861253763725	"normal"
3	0.86	0	0.03	9.888	8.96837907060742	50	10	100	0.919620929392581	-2.30105581546047	"normal"
1	0.88	0	0.02	9.888	9.31335719024249	50	10	100	0.574642809757512	-2.74996271388577	"normal"
2	0.83	0	0.06	9.888	9.40853817128601	50	10	100	0.47946182871399	-2.65636839206213	"normal"
3	0.87	0	0.03	9.888	9.12229521640075	50	10	100	0.765704783599249	-1.86394207723772	"normal"
1	0.89	0	0.02	9.888	9.3785071508429	50	10	100	0.5094928491571	-2.48223542397564	"normal"
2	0.84	0	0.06	9.888	9.50425261980379	50	10	100	0.383747380196212	-1.49163640084367	"normal"
3	0.88	0	0.03	9.888	9.48684069129009	50	10	100	0.401159308709911	-3.63179762935313	"normal"
1	0.9	0	0.02	9.888	8.90995445364561	50	10	100	0.978045546354389	-3.42028352316954	"normal"
2	0.85	0	0.06	9.888	9.48959008880928	50	10	100	0.39840991119072	-4.77636892416038	"normal"
3	0.89	0	0.03	9.888	9.19871060801891	50	10	100	0.689289391981093	-2.43441463520161	"normal"
1	0.91	0	0.02	9.888	9.47556698160856	50	10	100	0.41243301839144	-2.79670400030355	"normal"
2	0.86	0	0.06	9.888	9.44046539205307	50	10	100	0.447534607946928	-2.98779692140484	"normal"
3	0.9	0	0.03	9.888	9.50658160961106	50	10	100	0.381418390388939	-2.10164126780549	"normal"
1	0.92	0	0.02	9.888	9.02407015216479	50	10	100	0.863929847835209	-3.36526221994805	"normal"
2	0.87	0	0.06	9.888	9.19415788923809	50	10	100	0.693842110761912	-3.84568527709535	"normal"
3	0.91	0	0.03	9.888	9.43143163307243	50	10	100	0.45656836692757	-2.6602929492306	"normal"
1	0.93	0	0.02	9.888	9.17701789730127	50	10	100	0.710982102698733	-3.05570459842252	"normal"
2	0.88	0	0.06	9.888	9.54773974969655	50	10	100	0.340260250303453	-2.95088869653245	"normal"
3	0.91	0	0.04	9.888	8.61237182941369	50	10	100	1.27562817058631	-2.04218589187108	"normal"
1	0.94	0	0.02	9.888	9.31569085054682	50	10	100	0.572309149453183	-2.83958127638603	"normal"
2	0.89	0	0.06	9.888	8.92429705609292	50	10	100	0.963702943907084	-3.24974758571693	"normal"
3	0.92	0	0.04	9.888	9.40286929242218	50	10	100	0.485130707577824	-3.04770496545148	"normal"
1	0.95	0	0.02	9.888	9.37212772868261	50	10	100	0.515872271317386	-3.42795811131931	"normal"
2	0.9	0	0.06	9.888	9.06908724880593	50	10	100	0.818912751194073	-4.15233141556884	"normal"
3	0.93	0	0.04	9.888	9.58281680749908	50	10	100	0.305183192500921	-2.91359274723576	"normal"
1	0.96	0	0.02	9.888	9.13295668142758	50	10	100	0.755043318572419	-1.83077826978848	"normal"
2	0.91	0	0.06	9.888	9.39815888356008	50	10	100	0.489841116439919	-2.11772030222212	"normal"
3	0.94	0	0.04	9.888	9.42904527399022	50	10	100	0.458954726009784	-3.46120994983371	"normal"
1	0.97	0	0.02	9.888	8.87337011872629	50	10	100	1.01462988127371	-3.76999379458775	"normal"
2	0.92	0	0.06	9.888	9.2895955290919	50	10	100	0.598404470908095	-2.58098454655319	"normal"
3	0.95	0	0.04	9.888	9.37344546827893	50	10	100	0.514554531721068	-2.29753947395846	"normal"
1	0.98	0	0.02	9.888	9.05313227263706	50	10	100	0.834867727362935	-3.17656793781607	"normal"
2	0.93	0	0.06	9.888	9.28408654288904	50	10	100	0.603913457110956	-3.14456386196566	"normal"
3	0.96	0	0.04	9.888	9.16555191875965	50	10	100	0.72244808124035	-2.25826113865414	"normal"
1	0.01	0	0	9.888	9.3358519532446	50	100	100	0.552148046755399	-3.44040158203264	"normal"
2	0.01	0	0	9.888	9.37698049511632	50	100	100	0.511019504883683	-3.78409452126813	"normal"
3	0.01	0	0	9.888	9.32235920287294	50	100	100	0.565640797127063	-4.25411377364236	"normal"
1	0.02	0	0	9.888	9.31937401149245	50	100	100	0.568625988507545	-3.81293349560596	"normal"
2	0.02	0	0	9.888	9.39100628170068	50	100	100	0.496993718299317	-4.04861757845489	"normal"
3	0.02	0	0	9.888	9.25556438217889	50	100	100	0.632435617821107	-3.98193562911673	"normal"
1	0.03	0	0	9.888	9.32527479935415	50	100	100	0.562725200645847	-3.40857900873627	"normal"
2	0.03	0	0	9.888	9.23310412674097	50	100	100	0.654895873259035	-4.21493630243538	"normal"
3	0.03	0	0	9.888	9.51605239233955	50	100	100	0.371947607660452	-3.65339671057274	"normal"
1	0.04	0	0	9.888	9.40073169322658	50	100	100	0.487268306773423	-3.69709959646214	"normal"
2	0.04	0	0	9.888	9.33912863850646	50	100	100	0.548871361493541	-3.67730297044856	"normal"
3	0.04	0	0	9.888	9.30657898665727	50	100	100	0.581421013342728	-4.32129063759747	"normal"
1	0.05	0	0	9.888	9.24813226439291	50	100	100	0.639867735607091	-3.84160528498334	"normal"
2	0.05	0	0	9.888	9.30094704348018	50	100	100	0.587052956519821	-3.63076850838801	"normal"
3	0.05	0	0	9.888	9.17970336188332	50	100	100	0.708296638116678	-3.62368542310665	"normal"
1	0.06	0	0	9.888	9.26155955978496	50	100	100	0.626440440215044	-3.90719316646312	"normal"
2	0.06	0	0	9.888	9.31198312851667	50	100	100	0.576016871483326	-3.46894989336904	"normal"
3	0.06	0	0	9.888	9.40383398170458	50	100	100	0.484166018295419	-3.86663910151905	"normal"
1	0.07	0	0	9.888	9.32765800143286	50	100	100	0.560341998567145	-4.17397088582272	"normal"
2	0.07	0	0	9.888	9.29016231169477	50	100	100	0.597837688305232	-3.58943941138222	"normal"
3	0.07	0	0	9.888	9.34220498569664	50	100	100	0.545795014303364	-3.28746378428991	"normal"
1	0.08	0	0	9.888	9.32205273802532	50	100	100	0.565947261974681	-3.35103838437262	"normal"
2	0.08	0	0	9.888	9.33868546884953	50	100	100	0.549314531150467	-4.12521238504064	"normal"
3	0.08	0	0	9.888	9.24115856343681	50	100	100	0.646841436563186	-3.76770309724238	"normal"
1	0.09	0	0	9.888	9.44031286236971	50	100	100	0.447687137630286	-4.29047796010027	"normal"
2	0.09	0	0	9.888	9.2746850416595	50	100	100	0.613314958340505	-3.80638518258904	"normal"
3	0.09	0	0	9.888	9.40547672132777	50	100	100	0.482523278672234	-3.44260985342467	"normal"
1	0.1	0	0	9.888	9.48736487980834	50	100	100	0.400635120191659	-3.82119835405151	"normal"
2	0.1	0	0	9.888	9.36726781971732	50	100	100	0.520732180282677	-3.43756179012747	"normal"
3	0.1	0	0	9.888	9.31100416817747	50	100	100	0.576995831822529	-3.38384298870354	"normal"
1	0.11	0	0	9.888	9.12508021344122	50	100	100	0.762919786558783	-4.00534079647548	"normal"
2	0.11	0	0	9.888	9.38902195223266	50	100	100	0.498978047767343	-3.71134121803412	"normal"
3	0.11	0	0	9.888	9.51847429054233	50	100	100	0.369525709457669	-3.8120804613453	"normal"
1	0.12	0	0	9.888	9.3309478183177	50	100	100	0.557052181682304	-4.00198441410194	"normal"
2	0.12	0	0	9.888	9.29732541251787	50	100	100	0.590674587482134	-4.34030977791858	"normal"
3	0.12	0	0	9.888	9.35095462080782	50	100	100	0.537045379192183	-3.6785429953842	"normal"
1	0.13	0	0	9.888	9.38049790884403	50	100	100	0.507502091155974	-3.8760414641153	"normal"
2	0.13	0	0	9.888	9.29636288698552	50	100	100	0.591637113014476	-4.09873595455899	"normal"
3	0.13	0	0	9.888	9.4471786430055	50	100	100	0.440821356994499	-3.86340919149906	"normal"
1	0.14	0	0	9.888	9.34251586897455	50	100	100	0.545484131025454	-3.62167227664879	"normal"
2	0.14	0	0	9.888	9.34162368638341	50	100	100	0.546376313616589	-4.16882955131508	"normal"
3	0.14	0	0	9.888	9.37737836750069	50	100	100	0.510621632499308	-3.73813355700987	"normal"
1	0.15	0	0	9.888	9.23161677806818	50	100	100	0.656383221931817	-4.11342510551795	"normal"
2	0.15	0	0	9.888	9.302657443072	50	100	100	0.585342556927996	-3.37126862881317	"normal"
3	0.15	0	0	9.888	9.24546962030493	50	100	100	0.642530379695073	-4.09718703339514	"normal"
1	0.16	0	0	9.888	9.36767479774592	50	100	100	0.520325202254078	-3.20741193629148	"normal"
2	0.16	0	0	9.888	9.33631783455068	50	100	100	0.551682165449321	-3.87673118221515	"normal"
3	0.16	0	0	9.888	9.34112783452653	50	100	100	0.54687216547347	-3.71897374483977	"normal"
1	0.17	0	0	9.888	9.38329905444381	50	100	100	0.504700945556189	-4.01733934071161	"normal"
2	0.17	0	0	9.888	9.39957117818749	50	100	100	0.48842882181251	-3.82641892804614	"normal"
3	0.17	0	0	9.888	9.24246966781165	50	100	100	0.645530332188347	-3.91792342643861	"normal"
1	0.18	0	0	9.888	9.1250453292459	50	100	100	0.762954670754096	-3.8159099737585	"normal"
2	0.18	0	0	9.888	9.37713863045819	50	100	100	0.510861369541811	-3.78851723843861	"normal"
3	0.18	0	0	9.888	9.23258759902129	50	100	100	0.655412400978706	-3.28592152486972	"normal"
1	0.19	0	0	9.888	8.99688313767771	50	100	100	0.891116862322292	-3.35097429161822	"normal"
2	0.19	0	0	9.888	9.43262270599144	50	100	100	0.45537729400856	-3.7958964076418	"normal"
3	0.19	0	0	9.888	9.41003623003279	50	100	100	0.477963769967214	-4.62614569019886	"normal"
1	0.2	0	0	9.888	9.25775859397672	50	100	100	0.630241406023277	-3.52240871793137	"normal"
2	0.2	0	0	9.888	9.35054392947295	50	100	100	0.537456070527051	-3.99146378424587	"normal"
3	0.2	0	0	9.888	9.45664905255021	50	100	100	0.431350947449786	-4.0649567041771	"normal"
1	0.21	0	0	9.888	9.37893012538109	50	100	100	0.509069874618913	-3.97432974335263	"normal"
2	0.21	0	0	9.888	9.24058984798206	50	100	100	0.647410152017942	-3.6860303991333	"normal"
3	0.21	0	0	9.888	9.31515035310476	50	100	100	0.572849646895241	-3.74765267162994	"normal"
1	0.22	0	0	9.888	9.3714128044886	50	100	100	0.516587195511395	-3.60311762986097	"normal"
2	0.22	0	0	9.888	9.40695493953111	50	100	100	0.481045060468889	-3.5639777714997	"normal"
3	0.22	0	0	9.888	9.31804651993376	50	100	100	0.569953480066239	-3.9684693485569	"normal"
1	0.23	0	0	9.888	9.17093557019189	50	100	100	0.717064429808111	-3.97729996146103	"normal"
2	0.23	0	0	9.888	9.29740887541947	50	100	100	0.590591124580534	-3.57654339449006	"normal"
3	0.23	0	0	9.888	9.13891754631864	50	100	100	0.749082453681364	-3.74357294869847	"normal"
1	0.24	0	0	9.888	9.35492910664264	50	100	100	0.53307089335736	-3.50305029271512	"normal"
2	0.24	0	0	9.888	9.25864313438871	50	100	100	0.629356865611287	-3.41722765742885	"normal"
3	0.24	0	0	9.888	9.49083270330894	50	100	100	0.397167296691057	-4.18700174582208	"normal"
1	0.25	0	0	9.888	9.05615966953045	50	100	100	0.831840330469554	-3.73250657305034	"normal"
2	0.25	0	0	9.888	9.33819903963551	50	100	100	0.549800960364493	-3.33126631284387	"normal"
3	0.25	0	0	9.888	9.19857123732743	50	100	100	0.689428762672566	-4.01926744694152	"normal"
1	0.26	0	0	9.888	9.33911839012614	50	100	100	0.548881609873856	-4.55471019080447	"normal"
2	0.26	0	0	9.888	9.45485443413482	50	100	100	0.433145565865177	-3.59136742046652	"normal"
3	0.26	0	0	9.888	9.45181332522637	50	100	100	0.436186674773632	-3.89799718035634	"normal"
1	0.27	0	0	9.888	9.40652589017143	50	100	100	0.481474109828568	-4.56808503338077	"normal"
2	0.27	0	0	9.888	9.32547347880534	50	100	100	0.562526521194664	-3.4075249485112	"normal"
3	0.27	0	0	9.888	9.47317928417456	50	100	100	0.414820715825439	-3.42484621722494	"normal"
1	0.28	0	0	9.888	9.50156154906765	50	100	100	0.386438450932346	-4.12981382107153	"normal"
2	0.28	0	0	9.888	9.4221043479258	50	100	100	0.465895652074195	-4.13852268479845	"normal"
3	0.28	0	0	9.888	9.1995930741404	50	100	100	0.688406925859599	-3.86632702688353	"normal"
1	0.29	0	0	9.888	9.23308384825473	50	100	100	0.654916151745269	-3.64255683467905	"normal"
2	0.29	0	0	9.888	9.36330866288862	50	100	100	0.524691337111381	-4.03625571485318	"normal"
3	0.29	0	0	9.888	9.35905952984459	50	100	100	0.528940470155408	-3.39677052797492	"normal"
1	0.3	0	0	9.888	9.35370852747018	50	100	100	0.534291472529818	-4.0883348768425	"normal"
2	0.3	0	0	9.888	9.30656275359495	50	100	100	0.581437246405047	-3.71626117087549	"normal"
3	0.3	0	0	9.888	9.42594811326766	50	100	100	0.462051886732336	-3.65265601249496	"normal"
1	0.31	0	0	9.888	9.48325763161771	50	100	100	0.404742368382291	-4.34792835615895	"normal"
2	0.31	0	0	9.888	9.24271766409098	50	100	100	0.645282335909018	-4.17738592436631	"normal"
3	0.31	0	0	9.888	9.42104632701611	50	100	100	0.466953672983891	-4.09265932308748	"normal"
1	0.32	0	0	9.888	9.35417747669722	50	100	100	0.533822523302781	-4.0868825871307	"normal"
2	0.32	0	0	9.888	9.38030883794947	50	100	100	0.507691162050532	-4.28067058318292	"normal"
3	0.32	0	0	9.888	9.25970407122048	50	100	100	0.628295928779522	-4.11198692902611	"normal"
1	0.33	0	0	9.888	9.27952398812056	50	100	100	0.608476011879436	-3.9049119443316	"normal"
2	0.33	0	0	9.888	9.31873985353097	50	100	100	0.569260146469032	-3.4333786191456	"normal"
3	0.33	0	0	9.888	9.30050503584628	50	100	100	0.587494964153723	-3.8809309589393	"normal"
1	0.34	0	0	9.888	9.30800144570457	50	100	100	0.579998554295427	-3.84001440712234	"normal"
2	0.34	0	0	9.888	9.23821761451905	50	100	100	0.649782385480947	-4.23653888192181	"normal"
3	0.34	0	0	9.888	9.1863639214508	50	100	100	0.701636078549203	-4.49753694639069	"normal"
1	0.35	0	0	9.888	9.41343798788755	50	100	100	0.474562012112449	-4.58876049184174	"normal"
2	0.35	0	0	9.888	9.37930183764894	50	100	100	0.508698162351056	-3.95938023705973	"normal"
3	0.35	0	0	9.888	9.16189701850271	50	100	100	0.726102981497286	-3.76042598480562	"normal"
1	0.36	0	0	9.888	9.47971307830257	50	100	100	0.408286921697426	-4.57809737192974	"normal"
2	0.36	0	0	9.888	9.47927078741841	50	100	100	0.408729212581594	-3.58844280063706	"normal"
3	0.36	0	0	9.888	9.26954852195356	50	100	100	0.618451478046437	-3.89004919764414	"normal"
